date,"Precipitation (total, 30 min) [mm]","Absolute humidity (mean, 30 min) [gm-3]","Relative humidity (mean, 30 min) [%]","Air temperature (mean, 30 min) [Deg Celsius]","Atmospheric pressure (mean, 30 min) [hPa]","Wind direction (mean, 30 min) [Degrees]","Wind speed (mean, 30 min) [ms-1]",Snow distance corrected [mm],COSMOS sensor VWC [%],d86 75m (1 hour) [cm],Soil heat flux 1 [Wm-2],Soil heat flux 2 [Wm-2],Soil temperature profile (2 cm depth) [Deg Celsius],Soil temperature profile (5 cm depth) [Deg Celsius],Soil temperature profile (10 cm depth) [Deg Celsius],Soil temperature profile (20 cm depth) [Deg Celsius],Soil temperature profile (50 cm depth) [Deg Celsius],Soil temperature 1 [Deg Celsius],Soil temperature 2 [Deg Celsius],Soil moisture content (nominal depth 10cm) [%],Soil moisture content (nominal depth 10cm) [%],Potential evaporation (1 hour) [mm]
2021-01-28 2:30,0.34,6.493,97.7,4.662,995.8911,73.85965,1.888,,,,-0.62552,-1.01921,4.056,4.07,4.094,4.156,4.77,4.16,4.19,41.65,44.41,
2021-01-28 3:00,0.35,6.554,98.5,4.681,995.3177,71.51144,2.094,,46.7,16.77338,-0.7438,-1.11326,4.046,4.064,4.09,4.157,4.767,4.16,4.19,41.82,44.41,0.00152
2021-01-28 3:30,0.41,6.614,99.1,4.726,994.6072,73.55515,1.893,,,,-0.83105,-1.11039,4.039,4.061,4.09,4.163,4.769,4.16,4.2,42.04,44.3,
2021-01-28 4:00,0.54,6.646,99.1,4.8,993.7338,90.71929,1.943,,56.8,15.48641,-0.88197,-1.06318,4.044,4.069,4.099,4.176,4.779,4.16,4.21,42.09,44.35,7.50E-04
2021-01-28 4:30,0.48,6.568,98.3,4.743,992.9955,88.48362,2.297,,,,-0.90152,-1.04675,4.055,4.079,4.111,4.191,4.793,4.16,4.21,42.54,44.41,
2021-01-28 5:00,1.2,6.489,97.8,4.638,992.5866,91.21136,2.368,,43.8,17.22944,-0.93271,-1.13238,4.054,4.077,4.11,4.191,4.793,4.17,4.22,45.4,44.53,0.00182
2021-01-28 5:30,1.46,6.388,97.2,4.494,992.2211,90.69226,1.833,,,,-1.06556,-1.60375,4.049,4.073,4.111,4.193,4.794,4.18,4.24,47.24,44.93,
2021-01-28 6:00,1.79,6.186,95.4,4.291,992.1055,97.67392,2.214,,61.8,14.98017,-1.39554,-2.37122,4.032,4.065,4.112,4.197,4.798,4.19,4.25,48.09,46.17,0.00316
2021-01-28 6:30,1.81,6.094,95.4,4.066,991.2461,93.84143,2.194,,,,-2.01369,-3.76432,3.999,4.053,4.113,4.204,4.805,4.16,4.24,48.34,52.11,
2021-01-28 7:00,1.28,6.047,96,3.856,991.5688,96.42048,2.62,,57.5,15.41114,-2.71497,-3.67236,3.964,4.035,4.112,4.215,4.816,4.16,4.24,48.64,51.66,0.00461
2021-01-28 7:30,1.61,5.908,95.7,3.554,991.4961,106.88437,1.311,,,,-3.19439,-5.40622,3.928,4.007,4.1,4.215,4.816,4.15,4.24,49.01,53.08,
2021-01-28 8:00,1.25,5.792,95.5,3.289,991.2027,91.45482,1.367,,50.8,16.2008,-3.89191,-6.18249,3.879,3.974,4.082,4.211,4.809,4.15,4.24,49.26,53.21,0.00431
2021-01-28 8:30,0.54,5.738,95.5,3.151,991.2899,99.04096,1.834,,,,-4.62617,-6.43103,3.824,3.938,4.069,4.213,4.809,4.14,4.23,49.07,53.15,
2021-01-28 9:00,0.66,5.818,97,3.124,991.1144,53.9169,1.703,,50.4,16.25334,-4.97854,-7.18348,3.79,3.91,4.055,4.216,4.812,4.12,4.22,48.83,52.82,0.00721
2021-01-28 9:30,0.31,5.858,97.1,3.212,991.3372,49.23819,1.764,,,,-4.91443,-7.19189,3.78,3.894,4.045,4.219,4.819,4.11,4.21,49.01,52.56,
2021-01-28 10:00,0.3,5.927,97.9,3.264,991.2966,28.99562,1.857,,43.5,17.27935,-4.38928,-6.6629,3.793,3.893,4.037,4.224,4.824,4.09,4.21,48.4,51.27,0.01527
2021-01-28 10:30,0.3,6.013,98.5,3.388,991.5894,29.52333,1.883,,,,-3.62444,-5.92893,3.812,3.894,4.03,4.222,4.824,4.09,4.2,47.91,49.7,
2021-01-28 11:00,0.25,6.154,99.3,3.613,991.6994,41.65714,1.686,,37,18.51177,-2.72744,-4.93924,3.847,3.902,4.022,4.213,4.821,4.09,4.19,48.03,49.07,0.02292
2021-01-28 11:30,0.17,6.313,99.5,3.964,991.5594,41.72738,1.698,,,,-1.61787,-3.43993,3.906,3.935,4.03,4.216,4.827,4.09,4.2,47.18,48.64,
2021-01-28 12:00,0.09,6.419,99.6,4.2,991.3199,50.2597,1.664,,,,0.1008,-1.49899,3.998,3.984,4.049,4.224,4.837,4.1,4.19,47.85,48.46,0.03642
2021-01-28 12:30,0.13,6.524,99.7,4.429,991.1221,53.1461,1.546,,,,1.60402,-0.42742,4.076,4.036,4.064,4.223,4.837,4.11,4.19,47.3,48.27,
2021-01-28 13:00,0.13,6.617,99.8,4.626,991.0839,65.19894,1.297,,42.5,17.44972,2.54721,0.38212,4.14,4.084,4.085,4.225,4.837,4.14,4.2,46.88,48.21,0.02767
2021-01-28 13:30,0.18,6.663,100,4.702,991.2355,79.09628,1.253,,,,3.32588,1.07698,4.192,4.125,4.104,4.222,4.834,4.16,4.21,46.23,48.03,
2021-01-28 14:00,0.11,6.669,100,4.714,991.11,111.56895,1.124,,45.8,16.90999,3.98807,1.22875,4.246,4.176,4.14,4.236,4.845,4.19,4.23,46.7,47.91,0.02166
2021-01-28 14:30,0.09,6.679,100,4.737,990.8066,157.04846,0.827,,,,4.30193,1.52389,4.287,4.216,4.168,4.246,4.852,4.24,4.24,46.23,47.85,
2021-01-28 15:00,0.07,6.677,99.9,4.748,990.37,153.48556,0.769,,35.7,18.7988,4.23698,1.43959,4.314,4.246,4.195,4.257,4.857,4.26,4.26,46.05,47.79,0.00824
2021-01-28 15:30,0,6.695,99.9,4.788,989.9388,138.1739,1.239,,,,3.69224,1.28267,4.32,4.267,4.219,4.268,4.86,4.28,4.27,46.17,47.54,
2021-01-28 16:00,0.07,6.7,99.9,4.8,989.5577,119.83554,1.109,,44.6,17.09894,3.15993,1.22532,4.32,4.279,4.233,4.278,4.856,4.31,4.29,45.05,47.48,0.00459
2021-01-28 16:30,0,6.723,99.9,4.853,989.9011,98.05357,0.734,,,,2.63601,1.04408,4.316,4.28,4.244,4.28,4.854,4.33,4.3,45.34,47.36,
2021-01-28 17:00,0,6.745,99.9,4.902,989.4805,192.28543,1.665,,,,2.04238,0.82618,4.314,4.285,4.253,4.293,4.856,4.34,4.33,45.87,47.12,-4.30E-04
2021-01-28 17:30,0,6.744,99.9,4.9,989.0505,164.786,1.823,,,,1.49414,0.63788,4.313,4.29,4.268,4.306,4.861,4.36,4.34,45.34,47.12,
2021-01-28 18:00,0,6.772,99.9,4.962,988.7021,168.22815,2.076,,52.1,16.03462,1.08032,0.50598,4.31,4.295,4.282,4.321,4.866,4.36,4.36,44.41,47,-5.90E-04
2021-01-28 18:30,0,6.792,99.9,5.007,988.3144,171.74552,2.28,,,,0.80416,0.42283,4.316,4.302,4.297,4.333,4.874,4.37,4.36,45.58,46.94,
2021-01-28 19:00,0,6.834,99.9,5.099,987.8311,150.94952,1.444,,58.4,15.31656,0.63307,0.35631,4.326,4.315,4.309,4.349,4.884,4.39,4.38,45.46,46.82,-3.80E-04
2021-01-28 19:30,0,6.858,99.9,5.152,987.3494,144.96588,1.626,,,,0.5465,0.34809,4.33,4.323,4.313,4.36,4.886,4.39,4.39,44.7,46.7,
2021-01-28 20:00,0,6.974,99.9,5.407,986.8133,150.5003,2.021,,48.4,16.52649,0.53074,0.39913,4.345,4.33,4.323,4.367,4.888,4.39,4.39,43.78,46.64,-2.80E-04
2021-01-28 20:30,0,7.15,99.9,5.787,986.2249,138.74826,1.233,,,,0.62811,0.78642,4.354,4.338,4.332,4.378,4.892,4.4,4.41,44.7,46.46,
2021-01-28 21:00,0,7.233,99.9,5.962,985.6283,48.64644,1.302,,46,16.87926,0.90326,1.41458,4.373,4.351,4.338,4.386,4.894,4.41,4.41,45.4,46.46,-4.10E-04
2021-01-28 21:30,0.45,7.502,99.9,6.521,985.0461,74.10916,1.196,,,,1.23001,2.0802,4.389,4.359,4.349,4.389,4.895,4.43,4.43,44.47,46.11,
2021-01-28 22:00,2.52,7.032,99.9,5.532,984.4983,64.82125,1.2,,63.5,14.82338,1.76095,3.6684,4.42,4.382,4.359,4.399,4.9,4.44,4.44,45.52,46.64,-0.0012
2021-01-28 22:30,2.66,7.106,99.9,5.692,983.8739,356.69427,2.098,,,,2.33679,3.41549,4.453,4.405,4.371,4.409,4.902,4.46,4.46,50.51,52.88,
2021-01-28 23:00,1.61,7.521,99.9,6.559,983.3116,6.28141,1.257,,50.7,16.21387,2.54678,4.07364,4.497,4.44,4.394,4.419,4.91,4.49,4.46,50.83,53.02,-0.00172
2021-01-28 23:30,0.49,7.733,99.9,6.986,982.7044,45.7411,0.971,,,,2.99206,4.80284,4.543,4.474,4.414,4.427,4.91,4.49,4.49,50.39,52.88,
2021-01-29 0:00,0.93,7.613,99.9,6.745,982.0905,36.73283,0.812,,68,14.44063,3.40885,5.82544,4.58,4.508,4.437,4.439,4.912,4.52,4.49,50.77,53.02,-0.0024
2021-01-29 0:30,0.51,7.584,99.9,6.688,981.7977,8.13677,1.508,,,,4.36551,6.25734,4.493,4.437,4.397,4.441,4.909,4.53,4.51,50.32,52.69,
2021-01-29 1:00,0.36,7.413,99.9,6.338,981.5872,321.69423,1.084,,,,4.28799,5.46882,4.634,4.563,4.475,4.457,4.911,4.56,4.53,50.39,52.43,-0.00295
2021-01-29 1:30,0.09,7.315,99.9,6.134,981.2672,251.14428,0.714,,,,3.78738,4.39269,4.648,4.577,4.493,4.468,4.913,4.58,4.54,50.32,51.85,
2021-01-29 2:00,0,7.581,99.9,6.681,981.2299,231.95706,0.896,,46.8,16.75846,3.41025,3.72935,4.661,4.586,4.509,4.478,4.915,4.61,4.56,50.2,50.26,-0.00234
2021-01-29 2:30,0,7.419,99.9,6.35,981.2033,243.61076,1.402,,,,3.13537,3.28876,4.677,4.6,4.522,4.49,4.917,4.63,4.58,50.32,49.2,
2021-01-29 3:00,0,7.215,99.9,5.924,981.1334,245.81833,1.314,,50.2,16.27986,2.56794,2.5022,4.67,4.611,4.538,4.502,4.921,4.63,4.59,50.07,48.7,-0.00186
2021-01-29 3:30,0,7.151,99.9,5.789,980.8883,217.63678,0.738,,,,1.26871,0.05373,4.609,4.602,4.553,4.521,4.928,4.65,4.61,49.2,48.4,
2021-01-29 4:00,0,7.256,99.9,6.01,980.9521,40.20016,0.49,,55.5,15.63037,-0.76421,-1.68406,4.509,4.56,4.551,4.528,4.931,4.66,4.61,48.83,48.21,4.20E-04
2021-01-29 4:30,0,7.525,99.9,6.568,980.9327,15.30085,0.377,,,,-2.16836,-2.12322,4.422,4.502,4.535,4.531,4.931,4.63,4.63,48.34,48.15,
2021-01-29 5:00,0,7.569,99.9,6.657,981.0045,313.2949,0.97,,47.5,16.65543,-2.25753,-0.5724,4.407,4.467,4.522,4.541,4.935,4.63,4.63,47.67,47.97,0.00189
2021-01-29 5:30,0,7.424,99.9,6.361,981.2416,229.50491,0.612,,,,-1.26324,0.39805,4.439,4.471,4.515,4.556,4.944,4.63,4.64,46.46,47.79,
2021-01-29 6:00,0,7.606,99.9,6.731,981.1655,248.2429,0.636,,45,17.03507,-0.54677,0.70303,4.468,4.476,4.506,4.556,4.943,4.63,4.63,47.73,47.42,4.00E-05
2021-01-29 6:30,0,7.516,99.9,6.549,981.2861,261.17707,1.683,,,,-0.57145,0.04734,4.481,4.493,4.512,4.562,4.95,4.63,4.64,45.87,46.88,
2021-01-29 7:00,0,7.511,99.9,6.538,981.476,267.8301,1.49,,42.3,17.48455,-1.52473,-0.726,4.463,4.486,4.515,4.565,4.953,4.63,4.64,46.17,47.12,-1.30E-04
2021-01-29 7:30,0,7.355,99.9,6.218,981.6311,260.41563,1.673,,,,-2.10078,-0.90316,4.448,4.48,4.515,4.567,4.954,4.61,4.65,45.28,46.94,
2021-01-29 8:00,0,7.398,99.9,6.307,981.9338,260.61491,1.212,,48.8,16.47041,-2.6364,-1.65569,4.43,4.474,4.518,4.575,4.962,4.62,4.66,45.58,46.88,9.70E-04
2021-01-29 8:30,0,7.575,99.5,6.731,982.3805,265.8935,1.319,,,,-3.09453,-1.39266,4.425,4.462,4.512,4.579,4.967,4.61,4.66,45.4,46.82,
2021-01-29 9:00,0,7.534,98.6,6.786,982.8144,273.62074,1.116,,49.6,16.36046,-2.22074,-0.28101,4.458,4.471,4.512,4.586,4.975,4.61,4.66,45.11,46.7,0.01313
2021-01-29 9:30,0,7.544,97,7.058,983.3232,263.68849,0.996,,,,-0.59296,0.79552,4.511,4.49,4.512,4.584,4.976,4.61,4.66,44.93,46.64,
2021-01-29 10:00,0,7.57,97.4,7.049,984.0722,270.2109,0.934,,45.8,16.90999,1.16991,1.73709,4.584,4.535,4.531,4.592,4.985,4.61,4.66,45.05,46.4,0.01751
2021-01-29 10:30,0,7.679,97.8,7.206,984.566,244.19442,0.627,,,,2.42475,2.46172,4.639,4.571,4.543,4.592,4.986,4.63,4.66,44.12,46.4,
2021-01-29 11:00,0,7.623,95.1,7.524,984.9739,240.68202,0.79,,49.2,16.41508,4.39952,4.21087,4.727,4.618,4.558,4.593,4.983,4.66,4.67,44.12,46.23,0.05339
2021-01-29 11:30,0,7.408,93.2,7.394,985.5816,288.87909,0.866,,,,7.34333,6.28335,4.854,4.683,4.581,4.596,4.984,4.68,4.68,45.11,46.11,
2021-01-29 12:00,0,7.309,91.9,7.403,986.1622,257.30835,0.875,,63.5,14.82338,9.45284,7.26575,4.975,4.775,4.628,4.611,4.995,4.7,4.72,44.12,46.11,0.05853
2021-01-29 12:30,0,7.224,90.4,7.476,986.5894,241.58236,0.882,,,,10.81696,8.28215,5.086,4.861,4.671,4.628,5.006,4.77,4.73,44.18,46.05,
2021-01-29 13:00,0,7.295,90.4,7.628,986.8461,264.62509,1.146,,39.6,17.98133,11.56087,8.87784,5.162,4.93,4.707,4.634,5.003,4.82,4.75,43.67,46.05,0.05476
2021-01-29 13:30,0,7.416,89.2,8.09,986.9433,240.63666,0.734,,,,12.19213,9.19131,5.231,4.984,4.742,4.639,4.995,4.87,4.78,43.78,47.73,
2021-01-29 14:00,0,7.395,89.7,7.959,987.2249,240.52099,0.876,,36.3,18.66439,12.87967,9.09259,5.317,5.059,4.793,4.66,5.004,4.92,4.81,44.64,45.87,0.05632
2021-01-29 14:30,0,7.297,89.7,7.752,987.5244,235.27657,0.87,,,,12.70378,9.16557,5.355,5.116,4.837,4.672,5.008,4.95,4.84,43.95,45.81,
2021-01-29 15:00,0,7.442,91,7.834,987.7644,250.93218,1.143,,57.7,15.38991,11.99145,9.1143,5.393,5.166,4.887,4.7,5.02,5.02,4.87,43.89,45.63,0.03983
2021-01-29 15:30,0,7.4,87.3,8.39,988.1072,244.56101,1.032,,,,11.624,9.18655,5.436,5.203,4.923,4.717,5.019,5.05,4.89,43.55,45.75,
2021-01-29 16:00,0,7.039,86.4,7.776,988.545,252.74868,1.005,,53.1,15.91132,11.19689,9.10612,5.467,5.243,4.959,4.739,5.021,5.09,4.92,44.12,45.81,0.03519
2021-01-29 16:30,0,6.936,86.8,7.476,988.8477,276.8123,1.412,,,,9.6661,7.97735,5.446,5.261,4.992,4.762,5.024,5.12,4.95,43.67,45.81,
2021-01-29 17:00,0,6.785,87.5,7.013,989.0961,246.57991,1.248,,41.8,17.57276,7.74394,6.52448,5.394,5.256,5.015,4.782,5.025,5.14,4.97,43.89,45.75,0.008
2021-01-29 17:30,0,6.658,88.7,6.514,989.6655,253.51409,1.063,,,,5.56764,4.46904,5.325,5.233,5.032,4.806,5.031,5.16,5.02,43.38,45.75,
2021-01-29 18:00,0,6.614,89.2,6.327,990.2605,201.96056,0.857,,44.4,17.13121,3.07167,2.11461,5.224,5.188,5.04,4.829,5.036,5.17,5.02,43.61,45.69,0.00421
2021-01-29 18:30,0,6.576,91.9,5.782,991.0427,222.18659,0.706,,,,1.33413,1.46743,5.159,5.143,5.04,4.852,5.046,5.14,5.05,43.72,45.69,
2021-01-29 19:00,0,6.388,93.6,5.064,992.0489,35.34011,2.177,,49.6,16.36046,0.60442,0.24127,5.116,5.113,5.036,4.874,5.055,5.14,5.05,43.5,45.69,0.00291
2021-01-29 19:30,0,6.244,93,4.817,992.6166,51.36182,2.638,,,,-0.17586,-1.10069,5.07,5.083,5.031,4.89,5.063,5.13,5.06,43.78,45.63,
2021-01-29 20:00,0,6.007,91.5,4.479,993.2333,59.20445,2.075,,44.1,17.18006,-0.97284,-2.56184,5.019,5.053,5.023,4.905,5.07,5.12,5.05,43.44,45.58,7.90E-04
2021-01-29 20:30,0,5.991,93.2,4.161,993.3822,37.2569,2.543,,,,-2.36926,-5.03178,4.928,5.003,5.007,4.912,5.073,5.09,5.05,43.5,45.63,
2021-01-29 21:00,0,6.016,94.3,4.046,993.6971,46.07641,2.475,,52,16.04716,-3.63186,-5.84869,4.855,4.952,4.991,4.923,5.081,5.08,5.05,43.61,45.63,-2.10E-04
2021-01-29 21:30,0,5.811,93.1,3.72,993.9944,47.82782,2.275,,,,-4.46802,-6.98912,4.781,4.899,4.967,4.928,5.085,5.05,5.05,43.1,45.58,
2021-01-29 22:00,0,5.653,92.3,3.437,994.2572,48.06449,1.911,,43.4,17.29611,-5.79702,-8.90227,4.694,4.84,4.942,4.934,5.092,5.03,5.03,43.04,45.58,-0.00817
2021-01-29 22:30,0,5.528,91.9,3.166,994.6605,48.93741,1.91,,,,-6.7334,-9.42516,4.622,4.783,4.916,4.936,5.101,5,5.01,43.16,45.52,
2021-01-29 23:00,0,5.384,92.1,2.743,994.7361,48.97696,2.013,,49.8,16.33342,-7.64697,-11.08694,4.526,4.727,4.881,4.932,5.103,4.95,4.98,43.1,45.52,-0.00972
2021-01-29 23:30,0,5.254,91.6,2.46,994.7294,56.28088,1.729,,,,-8.88435,-12.87702,4.413,4.651,4.844,4.928,5.106,4.92,4.97,43.16,45.52,
2021-01-30 0:00,0,5.165,90.7,2.353,994.676,51.87337,1.662,,55.4,15.64168,-10.24306,-14.13167,4.304,4.57,4.803,4.921,5.111,4.88,4.96,43.44,45.52,-0.0171
2021-01-30 0:30,0,5.087,90.1,2.227,994.5544,63.24518,1.999,,,,-10.60456,-14.06643,4.106,4.403,4.717,4.917,5.12,4.85,4.93,43.27,45.46,
2021-01-30 1:00,0,5.045,90.3,2.072,994.3378,56.14111,1.818,,44.2,17.16372,-11.23103,-14.68241,4.138,4.429,4.728,4.907,5.124,4.8,4.9,43.21,45.46,-0.01365
2021-01-30 1:30,0,5.002,90.1,1.979,994.2021,49.56594,1.909,,,,-11.9662,-15.71029,4.072,4.372,4.691,4.903,5.137,4.75,4.88,43.27,45.4,
2021-01-30 2:00,0,4.936,88.8,1.997,994.0989,44.53848,1.929,,,,-12.30045,-16.35478,4.003,4.311,4.647,4.888,5.14,4.7,4.86,43.04,45.4,-0.01042
2021-01-30 2:30,0,4.882,87.9,1.983,993.9628,61.23072,1.914,,,,-12.60726,-16.38136,3.939,4.251,4.602,4.87,5.142,4.66,4.84,42.99,45.4,
2021-01-30 3:00,0,4.936,87.9,2.148,994.0411,66.9583,1.97,,43.5,17.27935,-12.7609,-15.83399,3.889,4.199,4.559,4.852,5.145,4.61,4.81,42.99,45.4,-0.00312
2021-01-30 3:30,0,4.969,87.7,2.278,993.9427,77.91221,2.393,,,,-12.62711,-15.10674,3.858,4.163,4.53,4.843,5.157,4.57,4.78,42.26,45.34,
2021-01-30 4:00,0,4.863,85.3,2.372,993.7105,70.86962,2.482,,43.6,17.26265,-12.45875,-15.03311,3.83,4.129,4.495,4.831,5.164,4.53,4.75,42.76,45.34,0.00229
2021-01-30 4:30,0,4.867,86.6,2.158,993.5883,75.24963,2.703,,,,-12.38561,-14.98386,3.78,4.083,4.454,4.811,5.159,4.49,4.73,42.59,45.34,
2021-01-30 5:00,0,4.897,88,2.012,993.3294,73.31221,2.517,,53.9,15.81539,-12.48463,-15.43449,3.739,4.046,4.422,4.794,5.164,4.46,4.69,42.87,45.28,-0.00329
2021-01-30 5:30,0,4.898,87.9,2.032,993.0344,70.62867,3.095,,,,-12.63551,-15.70682,3.704,4.014,4.4,4.784,5.177,4.4,4.66,42.71,45.34,
2021-01-30 6:00,0,4.883,87.6,2.039,992.8627,72.60439,2.983,,47.9,16.59764,-12.65842,-15.94768,3.669,3.977,4.367,4.766,5.18,4.39,4.65,42.48,45.22,0.00329
2021-01-30 6:30,0,4.963,87.8,2.245,992.8649,72.38253,2.788,,,,-12.64276,-15.40542,3.626,3.937,4.33,4.74,5.177,4.35,4.61,42.65,45.28,
2021-01-30 7:00,0.06,5.038,89.1,2.248,992.9216,79.80727,3.278,,52.9,15.93567,-12.38648,-14.07147,3.603,3.902,4.295,4.716,5.176,4.31,4.58,42.59,45.28,0.0098
2021-01-30 7:30,0.06,5.068,90.6,2.089,992.8205,91.33504,2.484,,,,-11.88319,-13.41763,3.592,3.888,4.277,4.709,5.188,4.27,4.57,42.54,45.28,
2021-01-30 8:00,0,5.065,90,2.179,992.9377,82.47311,2.958,,42.1,17.51964,-11.81426,-13.79451,3.563,3.862,4.252,4.689,5.19,4.26,4.54,42.76,45.28,0.00774
2021-01-30 8:30,0,4.95,86.9,2.358,992.9966,76.06647,3.651,,,,-11.81045,-14.325,3.543,3.84,4.234,4.679,5.199,4.24,4.52,42.59,45.17,
2021-01-30 9:00,0,5.024,87.6,2.458,993.1522,69.53854,3.162,,51.9,16.05974,-11.7293,-14.76638,3.525,3.817,4.208,4.66,5.201,4.21,4.49,42.93,45.34,0.01974
2021-01-30 9:30,0,4.993,85.3,2.761,993.2094,72.40758,3.595,,,,-11.1015,-13.67077,3.533,3.803,4.186,4.645,5.203,4.19,4.46,42.99,45.22,
2021-01-30 10:00,0,5.111,86.2,2.954,993.4461,75.19045,3.416,,37.1,18.49032,-9.74738,-12.41035,3.569,3.806,4.17,4.626,5.204,4.16,4.44,42.87,44.59,0.03441
2021-01-30 10:30,0,5.026,82.5,3.356,993.5555,82.24101,3.142,,,,-7.99568,-10.22933,3.62,3.823,4.156,4.602,5.201,4.16,4.44,42.54,45.17,
2021-01-30 11:00,0,4.945,79.46,3.676,993.7656,80.42018,3.464,,48.4,16.52649,-6.00667,-8.96228,3.7,3.859,4.156,4.594,5.207,4.16,4.41,42.54,45.63,0.05071
2021-01-30 11:30,0,4.905,76.28,4.165,993.6311,73.9977,3.331,,,,-4.36506,-7.6608,3.805,3.912,4.166,4.585,5.21,4.16,4.4,42.65,45.05,
2021-01-30 12:00,0,5.061,78.18,4.268,993.7138,73.90146,3.874,,57.6,15.40051,-1.99883,-5.55861,3.917,3.976,4.175,4.57,5.206,4.16,4.39,42.37,45.46,0.08552
2021-01-30 12:30,0,4.757,73.4,4.283,993.7866,86.53256,4.607,,,,0.493,-4.04959,4.024,4.053,4.202,4.561,5.208,4.19,4.39,44.64,45.11,
2021-01-30 13:00,0,4.662,71.79,4.314,994.0917,81.10224,4.383,,54.1,15.79177,0.94681,-4.57546,4.065,4.105,4.229,4.554,5.207,4.22,4.41,42.26,45.05,0.07461
2021-01-30 13:30,0,4.634,71.93,4.195,994.3327,78.51869,4.077,,,,0.54705,-5.06911,4.09,4.14,4.255,4.556,5.209,4.25,4.42,42.37,45.58,
2021-01-30 14:00,0,4.551,71.05,4.106,994.4799,79.87956,3.962,,57.1,15.45396,-0.13832,-5.35404,4.104,4.165,4.281,4.558,5.212,4.27,4.42,42.99,45.22,0.06549
2021-01-30 14:30,0,4.639,72.5,4.091,994.6922,75.47577,4.015,,,,-0.86941,-5.62755,4.104,4.176,4.294,4.558,5.212,4.29,4.44,42.59,44.82,
2021-01-30 15:00,0,4.555,72.04,3.914,994.8627,69.01489,3.708,,45.9,16.8946,-1.5026,-6.16746,4.1,4.181,4.307,4.559,5.211,4.3,4.44,42.59,44.93,0.05252
2021-01-30 15:30,0,4.601,74.21,3.618,994.97,71.61572,3.442,,,,-2.59843,-7.26216,4.077,4.184,4.321,4.565,5.215,4.31,4.45,42.48,45.05,
2021-01-30 16:00,0,4.648,76.77,3.263,995.2489,64.03013,2.779,,44.3,17.14744,-4.02235,-8.55785,4.025,4.161,4.313,4.562,5.205,4.33,4.45,42.31,44.93,0.02181
2021-01-30 16:30,0,4.479,75.67,2.929,995.4266,59.97826,2.737,,,,-5.79344,-10.20771,3.947,4.127,4.312,4.563,5.203,4.31,4.45,42.43,45.05,
2021-01-30 17:00,0,4.407,76.2,2.582,995.6971,61.71544,3.252,,50.8,16.2008,-7.96862,-12.24709,3.84,4.074,4.302,4.565,5.204,4.31,4.45,42.43,44.99,0.00103
2021-01-30 17:30,0,4.381,76.89,2.361,996.0705,58.64042,2.911,,,,-10.11787,-14.0548,3.732,4.009,4.287,4.572,5.21,4.29,4.44,42.37,45.05,
2021-01-30 18:00,0,4.473,80.3,2.029,996.3834,51.9428,3.022,,52.7,15.96018,-11.85181,-15.48231,3.637,3.939,4.258,4.57,5.21,4.25,4.41,41.98,45.05,-0.00712
2021-01-30 18:30,0,4.415,80.7,1.761,996.8177,45.38028,2.678,,,,-12.84993,-16.26942,3.551,3.871,4.222,4.563,5.206,4.21,4.4,42.54,45.05,
2021-01-30 19:00,0,4.394,81.2,1.602,997.2922,44.9333,2.521,,45.2,17.00347,-13.5293,-17.01364,3.476,3.809,4.185,4.559,5.204,4.16,4.39,42.26,44.99,-0.01306
2021-01-30 19:30,0,4.354,82.1,1.303,997.4517,36.71253,2.422,,,,-14.0678,-17.516,3.409,3.753,4.152,4.551,5.205,4.13,4.36,42.31,44.99,
2021-01-30 20:00,0,4.358,83.3,1.105,997.6788,37.14898,1.879,,39.6,17.98133,-14.4841,-17.68294,3.341,3.697,4.114,4.538,5.202,4.09,4.35,42.2,44.99,-0.01746
2021-01-30 20:30,0,4.337,82.7,1.141,997.7644,45.55668,1.882,,,,-14.97061,-18.12696,3.268,3.635,4.073,4.52,5.196,4.04,4.31,42.15,44.87,
2021-01-30 21:00,0,4.33,83.5,0.975,997.8121,35.39726,2.059,,48.4,16.52649,-15.47054,-18.81591,3.2,3.581,4.034,4.509,5.195,4,4.29,42.37,44.93,-0.01887
2021-01-30 21:30,0,4.339,83,1.095,997.9183,34.35915,2.186,,,,-15.89305,-19.28543,3.137,3.527,3.998,4.492,5.196,3.96,4.26,42.43,44.99,
2021-01-30 22:00,0,4.332,82.4,1.177,998.076,30.87133,2.18,,46.4,16.81844,-16.1873,-19.65534,3.078,3.475,3.961,4.478,5.197,3.92,4.24,42.26,44.93,-0.01585
2021-01-30 22:30,0,4.307,82.3,1.109,998.3828,31.76586,2.239,,,,-16.39062,-19.82104,3.016,3.421,3.919,4.455,5.192,3.89,4.21,42.15,44.99,
2021-01-30 23:00,0,4.263,83.9,0.679,998.5638,15.2237,2.007,,44.5,17.11505,-16.47409,-19.97273,2.952,3.372,3.886,4.443,5.195,3.85,4.18,42.26,44.99,-0.01435
2021-01-30 23:30,0,4.21,86,0.137,998.385,358.93069,1.789,,,,-16.69033,-20.4186,2.887,3.322,3.856,4.432,5.203,3.82,4.16,42.37,44.93,
2021-01-31 0:00,0,4.192,84.4,0.345,998.2239,356.01036,2.114,,38.1,18.2806,-16.99704,-20.78716,2.822,3.271,3.819,4.415,5.205,3.77,4.14,42.54,44.99,-0.01586
2021-01-31 0:30,0,4.234,83.4,0.665,998.1589,5.01443,2.313,,,,-16.59924,-20.21501,2.644,3.118,3.724,4.395,5.205,3.74,4.1,42.65,44.93,
